entity_key,entity_label,nearest_cluster_id,euclidean_distance,cosine_similarity
stockholm,stockholm,36,0.8409982630548378,0.5552056919991573
satanic,satanic,15,0.633685202705319,0.7750171114001797
satanist,satanist,15,0.6141906110301288,0.7917247667899434
the ultimate evil,the ultimate evil,35,0.7764522662843022,0.6314718928524479
geraldo rivera,geraldo rivera,25,0.8700935805974488,0.505344448957354
fbi,fbi,36,0.7669392594918343,0.6427875384189897
temple of set,temple of set,7,0.7728264959231266,0.6476605008919232
satanism scare,satanism scare,15,0.6158142575621935,0.7903532970608746
romantic,romantic,35,0.8154770816170896,0.5852416894311019
black mass,black mass,24,0.8047565826979551,0.5956156659662248
coliseum,coliseum,25,0.834659726845278,0.554306896619713
qabala,qabala,25,0.7579766993921664,0.6532984945717332
knights templar,knights templar,2,0.7133582442680239,0.7129168304146134
halloween,halloween,35,0.81027114960841,0.5915400686698326
sabbats,sabbats,35,0.7445772758270227,0.6675503487237899
sabbath,sabbath,35,0.7791801766311783,0.6283141392802811
satan,satan,15,0.59214949279819,0.8099858036189223
satanists,satanists,15,0.6063571990507624,0.7982913304101094
goethe,goethe,25,0.8271830133811208,0.5643781825052193
order of the golden dawn,order of the golden dawn,28,0.6206014749488814,0.7854069337515237
crowleyan,crowleyan,25,0.890489606198542,0.4762378879377547
ordo templi orientis,ordo templi orientis,28,0.6627831755004508,0.7488573858079716
oto,oto,25,0.8209841755957622,0.572658955208527
voodoo,voodoo,25,0.7769177949588983,0.6297335898080417
salem,salem,25,0.8704184650461123,0.5048860255811032
newsweek,newsweek,35,0.7728594506794536,0.6356141243527725
black sabbath,black sabbath,2,0.7774123035371748,0.656333485625115
helter skelter,helter skelter,37,0.802476040969013,0.6143144947430319
michelle,michelle,35,0.8247921538100268,0.5738715343043456
jordan,jordan,24,0.8298835645510335,0.5637517949783581
end times,end times,35,0.7691848154155846,0.6398310154804185
maria monk,maria monk,35,0.8536236962580633,0.5378613450603307
cornerstone,cornerstone,35,0.7911768497104603,0.6142950181478055
mcmartin case,mcmartin case,43,0.9127913997457504,0.46651534387300986
satanic scare,satanic scare,15,0.5986080256417472,0.8047040219449451
satanic panic,satanic panic,15,0.6892683301529003,0.7245147226347024
washington,washington,35,0.8103316664669598,0.5914672841397806
columbine high school,columbine high school,35,0.8706223462987549,0.5160502705882528
nazism,nazism,24,0.7583963150473014,0.6518349126017601
ritual satanic abuse,ritual satanic abuse,15,0.635577622852751,0.7733676994739038
the satanism scare,the satanism scare,15,0.6180957316096367,0.7884197397668571
devil worship,devil worship,15,0.6580862702651084,0.7533690777428872
robert lifton,robert lifton,35,0.8948952538129852,0.48415989759172273
edgar schein,edgar schein,25,0.8959751739060458,0.4682946177307919
lifton,lifton,25,0.8642055873006056,0.5136211533319475
maoist thought reform,maoist thought reform,43,0.8161757405702692,0.5872198129738567
cold war,cold war,24,0.849521136693278,0.5381669377299221
edward hunter,edward hunter,35,0.9241677202070155,0.4445355894658516
cia,cia,36,0.8072885190857697,0.5960712415480183
methodism,methodism,39,0.7574538249461682,0.6554009898793898
sargent,sargent,25,0.8620178829100117,0.5166819969660223
maoist,maoist,24,0.7587051666911221,0.6514715109517429
milieu control,milieu control,36,0.8305206078500789,0.5680860419875985
mystical manipulation,mystical manipulation,43,0.6837697452021144,0.7307271025519487
demand for purity,demand for purity,35,0.7783714068426056,0.6292513102961677
sacred science,sacred science,14,0.6742848498626595,0.7415672125535546
loading the language,loading the language,49,0.7037184785200923,0.710514923262032
doctrine over person,doctrine over person,35,0.742362901181176,0.6700007744392835
the dispensing of existence,the dispensing of existence,34,0.7630951165525313,0.6474186042097503
father simon,father simon,32,0.7879357290535611,0.6225784065225611
maoism,maoism,24,0.7953967538451343,0.6072345752642451
erikson,erikson,25,0.8710828321666242,0.503947950895886
the manchurian candidate,the manchurian candidate,35,0.7739482726370798,0.6343608842321034
the consciousness reformation,the consciousness reformation,35,0.7063032436754823,0.7088740389087804
yoga,yoga,17,0.5949824362604618,0.8112900435922707
zen,zen,35,0.7313822455748383,0.6820431173333763
experimentation in american religion,experimentation in american religion,39,0.7245528398620942,0.68960693353456
wuthnow,wuthnow,25,0.9021874040212531,0.45924039807812456
moonies,moonies,25,0.8135031974434439,0.5825705880182415
moonist,moonist,35,0.8125298578879232,0.5888123688226347
los angeles,los angeles,37,0.7890239119274692,0.6283914086694392
whore of babylon,whore of babylon,24,0.9139518102425007,0.45002123978727665
antichrist,antichrist,24,0.8059964321767344,0.5940663757214573
jesus movement,jesus movement,39,0.674968655810768,0.7382890560100696
rajneeshees,rajneeshees,20,0.6491797891671167,0.7644364746343124
rajneeshpuram,rajneeshpuram,20,0.6609402209294881,0.7532443568107887
carter,carter,35,0.8734568122050204,0.5123716899170072
fitzgerald,fitzgerald,35,0.8422247724529709,0.5522465461406321
sundberg,sundberg,25,0.9366196758599139,0.4079203907497828
mmpi,mmpi,25,0.8171518566902605,0.5777472652381921
anthony and robbins,anthony and robbins,37,0.8217212875822809,0.5937614116756793
communist thought reform,communist thought reform,35,0.8023584107019517,0.6010354878725728
american sociological association,american sociological association,34,0.7514838854010056,0.6602418127355765
schein,schein,25,0.7733459366577228,0.6342219861627723
communist,communist,2,0.7736708826468699,0.659772048568049
christian sects,christian sects,42,0.5919485866423847,0.8114774930876072
west,west,25,0.8232830190668652,0.5695951427355147
martin,martin,35,0.8232118565551998,0.5758096041500875
korean war,korean war,24,0.8579150803020781,0.5270482430188117
cult controversies,cult controversies,2,0.7081828229277946,0.717276401819547
james beckford,james beckford,35,0.8788865148620337,0.5052914131638649
meerloo,meerloo,25,0.8685950944241827,0.5074561709529115
machalek,machalek,25,0.7979959661968069,0.6028265420277301
snow,snow,25,0.7864597555192311,0.6176421083834753
hall,hall,25,0.8116510635061811,0.5850103581356291
wessinger,wessinger,25,0.8818523256973908,0.48864635437940146
nazi doctors,nazi doctors,24,0.8662980107872283,0.5158353271360097
parsons,parsons,35,0.8556433448002898,0.5352923783617647
habermas,habermas,34,0.8662643749758266,0.5248409804456822
barker 1984,barker 1984,21,0.7870923828481441,0.6196861330604904
lofland,lofland,25,0.9071343825588583,0.45198513976936217
skonovd,skonovd,25,0.8814011304707986,0.489291128348759
straus,straus,25,0.8820685087410397,0.4883370023166179
love family,love family,37,0.7463310564849065,0.6714909552073999
david koresh,david koresh,1,0.8209693038077462,0.5860658437826098
house of david,house of david,1,0.7988729639207077,0.6109835572070643
unificationist,unificationist,27,0.6393159404377379,0.7689802688571503
reverend moon,reverend moon,35,0.7831606701950502,0.6236861659153612
maharaj ji,maharaj ji,25,0.8138104507736549,0.582165336061699
unificationists,unificationists,27,0.6288773805940195,0.777671591415024
krishnas,krishnas,5,0.7370963729015415,0.6771681847847864
kingdom of god,kingdom of god,30,0.7100185644229694,0.7062131418056836
florence houteff,florence houteff,35,0.8475988263219577,0.5454883989897172
book of revelation,book of revelation,2,0.7152079525562259,0.7113510635425528
web sites,web sites,35,0.7573330750112186,0.653294137963253
family,family,37,0.6421501579048305,0.7666038985941942
bhaktipada,bhaktipada,25,0.8298712473924699,0.5607671841149429
moses david berg,moses david berg,24,0.9134396525588188,0.4507476640524392
hubbard dianetic research foundation,hubbard dianetic research foundation,34,0.7968256242115203,0.6090500893382994
marc breault,marc breault,35,0.8882729534810007,0.49294782057395836
mount carmel,mount carmel,24,0.7990598655338259,0.602703512968352
bo and peep,bo and peep,35,0.8352553597599444,0.5609465522590836
millennialism,millennialism,35,0.7321327421071342,0.6812259600631856
falling from the faith,falling from the faith,35,0.7792605883285557,0.6282208172771742
american psychiatric association,american psychiatric association,36,0.7797122313443714,0.6282581732334758
dsm-iv,dsm-iv,35,0.8218958973125773,0.5774207163761016
sabbatai sevi,sabbatai sevi,25,0.7442078129578943,0.6700637131011424
rudolph steiner,rudolph steiner,25,0.8855135848063622,0.4834015326346199
swami prem amitabh,swami prem amitabh,23,0.8479754600307272,0.5480370920075333
swami deva amrito,swami deva amrito,25,0.8497740948656087,0.5336708035042568
rajneesh therapy,rajneesh therapy,20,0.6491902223139415,0.7644269597091699
rajneesh followers,rajneesh followers,20,0.6868678032799881,0.7278588115220477
rajneesh sannyasins,rajneesh sannyasins,20,0.7291637260312281,0.6843505981870461
hare krishnas,hare krishnas,5,0.6551656882463603,0.7563407005584339
aronoff,aronoff,25,0.8990146283965748,0.46387267743399957
weiss,weiss,25,0.8622470003817224,0.5163620224364124
latkin,latkin,25,0.8569626014784204,0.5237257308536818
judaism,judaism,24,0.6718115023055943,0.747902850978928
ghost dance,ghost dance,35,0.8483204773774449,0.5445779272367353
thompson,thompson,35,0.8368028715147784,0.5590208846785332
lincoln,lincoln,35,0.8309920805056844,0.5662325943216613
bull,bull,25,0.7997950651390889,0.6004964749340428
cohen,cohen,25,0.8929696825985188,0.4726519999806252
vernon howell,vernon howell,35,0.8617173006806295,0.5275298701640548
islamism,islamism,24,0.6625429568047603,0.757497364669591
fundamentalism,fundamentalism,35,0.7834215523592083,0.6233819651443142
raelians,raelians,6,0.5552544723734871,0.8357005933615177
wovoka,wovoka,25,0.7604720545356578,0.6502275111113361
handsome lake,handsome lake,25,0.8533191070494361,0.5287770555022506
rastafarians,rastafarians,24,0.6728572256026352,0.746812177687931
ufo cults,ufo cults,52,0.5207555345198945,0.8582741826397845
world wide web,world wide web,35,0.791409293703205,0.6140212429189504
mau mau,mau mau,25,0.7132162564035439,0.7066745899068816
xhosa,xhosa,25,0.7912196678619494,0.6115547828215655
baha'i,baha'i,24,0.6967975913591268,0.7213741726584391
taliban,taliban,24,0.7608085791567403,0.648991815942565
pure land,pure land,35,0.7978646679666604,0.6063866849686617
white lotus,white lotus,35,0.8165943003933436,0.5838850742812008
islamic movements,islamic movements,39,0.7030989159099048,0.7110942607528092
roman empire,roman empire,35,0.8555101561776389,0.5354621156962985
reformation,reformation,39,0.7725926613751313,0.639151189979051
cyrus,cyrus,25,0.8798487606120006,0.49150698013098265
alexander,alexander,25,0.8559474498236348,0.5251355231041965
augustus,augustus,25,0.8642679369129763,0.5135339098708414
messianic jews,messianic jews,24,0.7156091443853935,0.7007621930795764
anabaptists,anabaptists,32,0.7734691556888238,0.6383856700736987
neo-nazis,neo-nazis,24,0.7493418094781267,0.6624255045765972
islamic jihad,islamic jihad,24,0.692339030604903,0.726179489075283
bolsheviks,bolsheviks,24,0.7387175113420079,0.6746901965049185
khmer rouge,khmer rouge,24,0.8057370423294166,0.5943908832474157
protestant reformation,protestant reformation,39,0.7616646396578087,0.6509133607703599
festinger,festinger,25,0.8897881948874647,0.4772502796485398
cognitive dissonance,cognitive dissonance,35,0.718833269261785,0.6955854511293724
when prophecy fails,when prophecy fails,51,0.8342956439467452,0.5605934636972218
nazi,nazi,24,0.7975953083884435,0.6045173358637712
arab,arab,24,0.7367157516899625,0.6769814412974176
muslim,muslim,24,0.7051405014017483,0.7123004036430238
hitler,hitler,24,0.8047800846069537,0.5955864077330864
jews,jews,24,0.6857242258671823,0.7332505110447709
barkun,barkun,25,0.8577670023721027,0.5226081923141661
jesus,jesus,32,0.7755845552803033,0.6360925136634128
the church of scientology,the church of scientology,2,0.3060571917275642,0.9589521180759941
xenu,xenu,25,0.8213078864755035,0.5722284430960014
dillon,dillon,25,0.907741555745896,0.4510918528192861
malinowski,malinowski,35,0.9076166486487384,0.4670959263461022
eliade,eliade,24,0.853965063855192,0.5322937177806997
freud,freud,36,0.8313383862880419,0.5670870511654931
unarius academy of science,unarius academy of science,34,0.7918703753798371,0.6147907647900337
joseph campbell,joseph campbell,35,0.858784836468574,0.5312842846915112
jean shinoda bolen,jean shinoda bolen,25,0.8466038809268244,0.5380297771329364
space brothers,space brothers,35,0.7960272365591237,0.608566201442182
atlantis,atlantis,35,0.8115601390185666,0.5899844940139096
lemuria,lemuria,25,0.9134325134746596,0.4426904989729774
ruth norman,ruth norman,35,0.8745546657313287,0.5109435576934624
unarius,unarius,34,0.8697508523021458,0.5204275099551992
osiris,osiris,35,0.8515938203145788,0.5404376679524177
isis,isis,24,0.7337032103618696,0.6804179017772087
set,set,25,0.7490176557932009,0.6642421444675429
gerald gardner,gerald gardner,35,0.8818353748788084,0.5014275951591509
doreen valiente,doreen valiente,25,0.8842939526424175,0.4851504905212785
russell,russell,25,0.8674263886875968,0.5091006583589085
griffin,griffin,25,0.8802595520463775,0.4909204876748399
marija gimbutas,marija gimbutas,25,0.8831215586646762,0.486830194955496
